web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1548234671-289","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review: 1) Apple's China Problem Goes Deeper Than iPhones 2)Silicon Carbide ... 4) US Health Care Ripe for Tech Disruption https://www.domainmondo.com/2019/01/tech-review-apples-china-problem-goes.html … #Apple $AAPL #China #iPhoneXI #iPhoneXS #iPhone6s $AMZN $GOOGL $GOOG $FB #tech #investor #healthcare #disruptionpic.twitter.com/Rg3VozyabD","","22","23","1547249617000","3:33 PM - 11 Jan 2019","/DrivingTheDay/status/1083869571679965184"
"1548234671-201","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@IIAnaisII","💱子猫㌁ ⋆ 𝙰𝙽𝙰𝙸𝚂 ⋆ ♏︎","$GOOG  -１３.３６ (-１.２２％) ↓ pic.twitter.com/6NN2vwKoKA","","","","1548173885000","8:18 AM - 22 Jan 2019","/IIAnaisII/status/1087746232783495169"
"1548234671-717","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Is Brand Loyalty Dead? (infographic) http://www.domainmondo.com/2018/01/infographic-is-brand-loyalty-dead.html … #Google $GOOG $GOOGL #Amazon $AMZN #Apple $AAPL #stocks #investors #investing #Ad #Ads #shopping #retailers #consumers","","25","25","1516922193000","3:16 PM - 25 Jan 2018","/DrivingTheDay/status/956667133798346752"
"1548234671-594","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TradeWithTechs","Faris Sleem","#Earnings Calendar:
M: $HAL $HAS $GOOGL $GOOG $CBI
T: $CAT $LLY $VZ $FCX $MMM $LMT $AMGN $WYNN $IRBT $CREE
W: $BA $TWTR $CMCSA $GD $FB $AMD $V $T $QCOM $CMG $PYPL $EBAY
Th: $UPS $GM $RTN $LUV $MO $AMZN $MSFT $BIDU $INTC $WDC $X $SBUX
F: $XOM $COP $CHTR

http://tradewithtechs.com pic.twitter.com/QLFksSnvAY","","10","27","1524442388000","5:13 PM - 22 Apr 2018","/TradeWithTechs/status/988209117285240832"
"1548234671-178","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@squawksquare","squawksquare","Now we know Morgan went short the market last Friday. 
#FAANG, $AAPL, $AMZN, $NFLX, $FB, $TSLA, $NVDA, $BABA, $QQQ, $GOOG","","","","1548175320000","8:42 AM - 22 Jan 2019","/squawksquare/status/1087752249911185409"
"1548234671-221","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@CGasparino","Charles Gasparino","SCOOP: Sources say @POTUS Atty Gen William Barr to focus on tech cos in anti-trust enforcement; worried size of tech giants stifling competition plans more scrutiny of @facebook & @Google; $FB and $GOOG officials worried about increased anti-trust oversight more now  @FoxBusiness","33","186","470","1547658693000","9:11 AM - 16 Jan 2019","/CGasparino/status/1085585358203555842"
"1548234671-218","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@AJ_LaBella","AJ LaBella","@PeterLBrandt $es_f $spx $spy #stocks $aapl $fb $amzn $goog $gepic.twitter.com/9EhXFqrBfY","1","","3","1547855803000","3:56 PM - 18 Jan 2019","/AJ_LaBella/status/1086412099180511232"
"1548234671-584","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jowens510","Jeremy C. Owens","After Google has fought for years to hide the financial performance of YouTube and other segments, an accounting change just gave us a look at Nest's performance in 2017.

Easiest summation: Not great.

https://on.mktw.net/2HGUDDJ 

$GOOGL $GOOG","","7","13","1524522945000","3:35 PM - 23 Apr 2018","/jowens510/status/988546999254269952"
"1548234671-451","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@aztecs99","Bob Lang","FANG Stocks Remain Market Leaders (No Matter What People Say) $AMZN $GOOG $NFLX $FB https://goo.gl/92Quy8","","4","11","1536107209000","5:26 PM - 4 Sep 2018","/aztecs99/status/1037134923168141312"
"1548234671-359","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@paulosaelias","Paulo Sa Elias","Hello @ericschmidt What a SHAME! See how @googlebrasil is smart. I told you! One thousand times. Criminal organization! Your name, your image, @Google 's image. Shocking. And this is only the tip of the iceberg. $GOOG @GTP_updates @rosterloh @sundarpichai @JeffDean @Kent_Walkerpic.twitter.com/NqZ8oVDztD","1","7","5","1543003038000","11:57 AM - 23 Nov 2018","/paulosaelias/status/1066058126892457984"
"1548234671-195","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Ro_Patel","Ro Patel","$FB once again had top 3 most installed apps worldwide in 2018 w/ WhatsApp, Messenger, & its core app. $GOOG $NFLX $SNAPpic.twitter.com/vnHbE9zOXL","1","","","1548171313000","7:35 AM - 22 Jan 2019","/Ro_Patel/status/1087735443528007680"
"1548234671-340","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@invworks","Investment Works","We recently published an in-depth analysis of China retail -- ""Who is Who in China Retail"" $BABA $TCEHY $JD $AMZN $GOOG $WMT $PDD $VIPS $NTES https://goo.gl/2vz3uk  #stocks #BATpic.twitter.com/WYd0bhvPtv","","6","7","1543862625000","10:43 AM - 3 Dec 2018","/invworks/status/1069663495640244224"
"1548234671-642","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DividendMaster","Dividend Master","hey everybody ...... dump your $FB and $GOOG to buy $AMZN 

Uncle Jeff would NEVER do anything wrong with your personal data","15","36","151","1521468958000","7:15 AM - 19 Mar 2018","/DividendMaster/status/975737649012137985"
"1548234671-503","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Alphabet $GOOGL $GOOG Q2 2018 Earnings LIVE Webcast July 23 4:30pm EDT & Replay https://www.domainmondo.com/2018/07/alphabet-googl-goog-q2-2018-earnings.html … @EU_Competition #antitrust @Google @Android #Android #Google #stocks #tech #investors #investingpic.twitter.com/uCAC6557lw","","27","30","1532377562000","1:26 PM - 23 Jul 2018","/DrivingTheDay/status/1021491651527798784"
"1548234671-414","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@spiralcal","Chris Carolan","$GOOG pic.twitter.com/1MCVedilUT","3","6","30","1539631498000","12:24 PM - 15 Oct 2018","/spiralcal/status/1051916861330391045"
"1548234671-257","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@optioncharts","max pain","$GOOG high OI range is 925.00 to 1180.00 for option expiration 02/15/2019 #maxpain #options http://maximum-pain.com/options/open-interest/GOOG …pic.twitter.com/7fNPHQFXmo","","","","1547853288000","3:14 PM - 18 Jan 2019","/optioncharts/status/1086401550673739777"
"1548234671-312","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@MONEYEMPIRE","MoneyEmpire","#Powell   $SPY $DJIA  $AAPL $FB $TSLA $NFLX $GOOG RETWEET IF YOU AGREE :)))))) pic.twitter.com/gJ3EIDKkHU","3","24","44","1545251751000","12:35 PM - 19 Dec 2018","/MONEYEMPIRE/status/1075489914127433728"
"1548234671-207","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Futurist_Invest","The Futurist Investor","Google's A.I. has created it's own ""baby A.I."" in stunning achievement
$GOOG

#AI #ArtificialIntelligence #MachineLearning #DeepLearning #business #tech #technology #investments #IoT #Bigdata #robotpic.twitter.com/qm0gPwTJa2","1","36","39","1547947925000","5:32 PM - 19 Jan 2019","/Futurist_Invest/status/1086798485675016192"
"1548234671-383","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","Standing with google employees today.  We expect better from our portfolio companies. Time to change. #google $goog https://twitter.com/Inc/status/1058012794652631040 …","1","3","14","1541085190000","8:13 AM - 1 Nov 2018","/GerberKawasaki/status/1058014088695959553"
"1548234671-483","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@cfromhertz","Christian Fromhertz","*GOOGLE IS SAID TO BE IN CHINA CLOUD TALKS WITH TENCENT, INSPUR $GOOGL $GOOG","2","9","19","1533325354000","12:42 PM - 3 Aug 2018","/cfromhertz/status/1025466976951566337"
"1548234671-388","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@asymco","Horace Dediu","Market capitalizations
$MSFT $821 billion
$AMZN $807b
$GOOG  $741b","3","15","37","1540561522000","6:45 AM - 26 Oct 2018","/asymco/status/1055817666223632384"
"1548234671-508","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@StockTwits","StockTwits","Here's who reports earnings this week 

Mon - $GOOGL $GOOG $STLD $WHR $ZION
Tue - $T $VZ $LMT $JBLU $BIIB $IRBT $MMM $LLY $TXN
Wed - $FB $AMD $F $GILD $PYPL $V $BA $HM $KO $ABX
Thu - $AMZN $INTC $SBUX $CMG $FSRL $SPOT $MCD
Fri - $TWTR $XOM $ABBV $CVXhttps://stocktwits.com/discover/earnings-calendar …","1","46","90","1532361070000","8:51 AM - 23 Jul 2018","/StockTwits/status/1021422479489880066"
"1548234671-695","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","The UK government will review how Facebook and Google pay news outlets $FB $GOOG http://read.bi/2shoz34 pic.twitter.com/4oe3DhDsDl","1","11","14","1517937849000","","/businessinsider/status/960927104845037568"
"1548234671-613","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DrivingTheDay","DrivingTheDay","Tech Review 3) Tarriff Worry & Fears? Let Them Wet Their Pants on Wall Street, Ignore the Noise http://www.domainmondo.com/2018/04/tech-review-youtube-targets-apple-aapl.html … $SPOT $AAPL $GOOG $GOOGL $AMZN #StockMarket #investor #investing #TariffWar #tarrifspic.twitter.com/sO6rC3mXlx","","25","29","1523053490000","3:24 PM - 6 Apr 2018","/DrivingTheDay/status/982383657594826752"
"1548234671-661","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@appleinsider","AppleInsider","Google to kill support for iPhone 6s-era Nexus phones and all tablets in Android P $GOOG $AAPL https://appleinsider.com/articles/18/03/08/google-to-kill-support-for-iphone-6s-era-nexus-phones-and-all-tablets-in-android-p …pic.twitter.com/3LOVZFY9W3","4","12","27","1520515829000","5:30 AM - 8 Mar 2018","/appleinsider/status/971739935496687616"
"1548234671-492","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@TheBubbleBubble","Jesse Colombo","Facebook Follow-up: Looking At Two Other Tech Darlings (Tesla and Alphabet): https://realinvestmentadvice.com/facebook-follow-up-looking-at-two-other-tech-darlings/ … by @JCoumarianos $GOOG $TSLApic.twitter.com/rHTOAEIDXc","1","6","14","1532990063000","3:34 PM - 30 Jul 2018","/TheBubbleBubble/status/1024060665915432961"
"1548234671-571","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@mwilcox","Mark Wilcox","personal information is only valuable to the extent it can predict your behaviour. $goog is going to zero https://twitter.com/naval/status/825380473853521921 …","1","3","25","1525225348000","6:42 PM - 1 May 2018","/mwilcox/status/991493091658907648"
"1548234671-635","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@businessinsider","Business Insider","Android should share the blame with Facebook for tracking calls and texts $GOOG $FB https://read.bi/2DUfBJx pic.twitter.com/Zx4Sd6nHRQ","4","38","46","1522063835000","4:30 AM - 26 Mar 2018","/businessinsider/status/978232745662009345"
"1548234671-439","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@OccupyWisdom","OCCUPY WISDOM","The FAANG composite is in resistance for the first time since this #techbubble 2 began seriously inflating. This is a big deal. 

#FAANG
$FB $AMZN $AAPL $NFLX $GOOG

Apple is something to pay particular attention to pic.twitter.com/xWtIfDTHjD","","12","17","1537225475000","4:04 PM - 17 Sep 2018","/OccupyWisdom/status/1041825272151138305"
"1548234671-384","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@sdkstl","Staci D Kramer","follow #googlewalkout and the staff’s @googlewalkout as the protest over how $GOOG handles sexual harassment moves around the world. https://twitter.com/googlewalkout/status/1057846811585662976?s=21 …","1","7","8","1541046164000","9:22 PM - 31 Oct 2018","/sdkstl/status/1057850400903184384"
"1548234671-328","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@jedimarkus77","Jedimarkus","Leave it to Googmeister to go green on the day....  $GOOG $GOOGLpic.twitter.com/XhNXLix7LH","4","5","21","1544121574000","10:39 AM - 6 Dec 2018","/jedimarkus77/status/1070749606349283335"
"1548234671-260","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@finfixindia","FinFix","The Computer Will See You Now: How Artificial Intelligence Is Making Big Strides In Diagnostics http://bit.ly/2CrMu1y 

#artificialintelligence #diagnostics #machinelearning $GOOG $GOOGL $NUAN $NVDA $MSFT pic.twitter.com/N2LXSPTJvF","","4","4","1547781688000","7:21 PM - 17 Jan 2019","/finfixindia/status/1086101239656472576"
"1548234671-595","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@BrandonVanZee","Brandon Van Zee  📉 📈","Prep your trading week with this excellent earnings graphic from @eWhispers!

$CVX $AMZN $FB $AMD $MSFT $BA $TWTR $GOOG $INTC $CAT $HAL $X $V $LMT $PYPL $XOM $ABBV $F $MMM $AMTD $VZ $T $FCX $WYNN $KMB $UPS $HAS $KO $CMG $RTN $AAL $WDC $BIIB $QCOM $TXN $SBUX $GM $ALGN $LUV $UTXpic.twitter.com/CynbmLqQiF","","17","39","1524421000000","11:16 AM - 22 Apr 2018","/BrandonVanZee/status/988119410085801984"
"1548234671-209","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@UHDTrader","UHD","$FUSZ - @nFuszInc Resistance at .506 Obliterated!  Next up is .66! $SHLDQ $MBOT $SBOT $ORCL $MSFT $GOOG #IBM $AMZN $CRM $ITpic.twitter.com/sa1Yrd4X2Y","2","16","28","1547669333000","12:08 PM - 16 Jan 2019","/UHDTrader/status/1085629987644944384"
"1548234671-683","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@DomainMondo","Domain Mondo","Google Chrome Rolls Out Ad Blockers, Changing the Web (video) http://www.domainmondo.com/2018/02/google-chrome-rolls-out-ad-blockers.html … @googlechrome $GOOG $GOOGL #media #advertising #ad #adblocker #adblocking #NetGov #Domains #developerspic.twitter.com/R3mrgw8mBx","","26","26","1519088633000","5:03 PM - 19 Feb 2018","/DomainMondo/status/965753840539766786"
"1548234671-460","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@GerberKawasaki","Ross Gerber","The new sector indexes are kind of crazy. 5 companies control 3 full sectors. Communications, technology and consumer. The dominance of these companies represent almost 20% of that sector. #crazy $amzn $goog $fb $aapl $msft","3","1","11","1535904935000","9:15 AM - 2 Sep 2018","/GerberKawasaki/status/1036286525040779264"
"1548234671-176","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@Wise_Owl_Trader","Steve,     Wise Owl","Volume is very anemic for a decent selling day, we could see a reversal into the 1500 turn window; be patient....be small and manageable 

$SPY, $QQQ, $NDX, $DIA, $IWM, $NFLX, $FB, $INTC, $SMH, $AAPL, $NVDA, $TSLA, $ES, $YM, $AMZN, $BA, $GS, $JPM, $IBM, $LRCX, $C, $GOOG, $AMD,","","","2","1548184997000","11:23 AM - 22 Jan 2019","/Wise_Owl_Trader/status/1087792839617114113"
"1548234671-446","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@QTRResearch","Quoth the Raven","*SESSIONS SAID OPEN TO INVESTIGATION OF SOCIAL MEDIA GIANTS $FB $TWTR $SNAP $GOOG","9","35","90","1536702634000","2:50 PM - 11 Sep 2018","/QTRResearch/status/1039632316556038144"
"1548234671-688","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@allstarcharts","J.C. Parets","Here is what I call the Nasdaq 7 which is an equally-weighted basket of $FB $AMZN $AAPL $MSFT $GOOG $NFLX $PCLN and it still looks like an uptrend to me #Nasdaq7pic.twitter.com/Lr20Kutv8h","1","13","36","1518733486000","2:24 PM - 15 Feb 2018","/allstarcharts/status/964264248795791360"
"1548234671-687","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@SAI","BI Tech","Google removed an important feature from its photo search after it reached a deal with Getty Images $GOOG http://read.bi/2obBqhH pic.twitter.com/dQplJBWSfp","","9","5","1518786519000","5:08 AM - 16 Feb 2018","/SAI/status/964486682966978561"
"1548234671-518","https://twitter.com/search?l=&q=%24GOOG%20since%3A2018-01-01%20until%3A2019-01-23&src=typd&lang=en","@johnnyryan","Johnny Ryan","Adtech lobbyists @IABEurope presented research to governments of EU countries and the European Parliament that claims to represent publishers' interests. I was alarmed to discover now that this research actually represented $Goog and $FB's figures.
https://brave.com/eprivacy-letter-to-eu/ …pic.twitter.com/JUaLO4yTEP","4","45","49","1531998389000","4:06 AM - 19 Jul 2018","/johnnyryan/status/1019901285527687168"
